,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lat,,53.697,53.698,53.698,53.7,53.701,53.701,53.701,53.701,53.701,53.701,53.701,53.701,53.701,53.701,53.701,53.7,53.7,53.7,53.7,53.7,53.702,53.702,53.702,53.702,53.702,53.703,53.703,53.703,53.703,53.703,53.701,53.701,53.702,53.704,53.704,53.704,53.704,53.704,53.704,53.703,53.703,53.704,53.704,53.705,53.704,53.704,53.705,53.705,53.705,53.705,53.705,53.706,53.707,53.709,53.709,53.709,53.709,53.709,53.709,53.709,53.709,53.71,53.71,53.71,53.712,53.713,53.713,53.714,53.714,53.714,53.713,53.713,53.714,53.714,53.714,53.714,53.716,53.716,53.715,53.715,53.715,53.715,53.715,53.715,53.715,53.715,53.715,53.715,53.715,53.715,53.718,53.718,53.718,53.718,53.718,53.718,53.717
Lon,,-1.3812,-1.3836,-1.3835,-1.3866,-1.378,-1.378,-1.378,-1.3778,-1.3777,-1.3779,-1.3778,-1.3778,-1.3777,-1.3779,-1.3779,-1.4009,-1.4011,-1.3934,-1.4012,-1.3965,-1.3846,-1.3847,-1.3848,-1.3848,-1.3848,-1.3842,-1.3835,-1.3836,-1.3831,-1.3831,-1.4022,-1.4019,-1.3964,-1.3829,-1.3845,-1.3845,-1.3824,-1.3816,-1.3817,-1.3971,-1.3953,-1.3846,-1.3845,-1.3824,-1.3887,-1.3887,-1.3827,-1.3881,-1.383,-1.3893,-1.3884,-1.3832,-1.3832,-1.3807,-1.3806,-1.3809,-1.3807,-1.3806,-1.3842,-1.381,-1.3809,-1.3809,-1.3809,-1.3888,-1.3809,-1.3809,-1.3959,-1.3844,-1.3844,-1.3844,-1.4004,-1.4004,-1.3967,-1.3967,-1.3934,-1.3994,-1.3818,-1.3817,-1.3997,-1.3997,-1.3985,-1.3982,-1.398,-1.398,-1.3979,-1.3998,-1.3995,-1.3982,-1.3982,-1.3981,-1.3832,-1.3831,-1.3832,-1.3831,-1.3831,-1.3831,-1.3979
,11/05/2015,1.0381,-6.3633,-3.3047,-5.3555,-7.2305,-3.3145,-2.7559,-5.3984,-4.6211,-1.5342,-3.6973,-7.4414,-2.5332,-5.3398,-6.2109,3.6816,5.1211,-3.2676,4.5703,1.125,-4.8398,-0.40259,2.5195,1.4238,2.6621,-1.1787,-4.9102,-1.3311,8.4688,1.3086,3.5527,2.3477,1.6406,4.8867,0.63672,2.0918,-3.9805,-4.0898,-3.6094,3.5547,-2.3809,-0.92139,1.2578,-3.6484,4.8906,2.1172,-6.0547,-14.758,-4.2227,-2.7812,-7.2734,-3.1484,2.0273,-0.95068,-5.3945,-5.3711,-5.5547,-4.4258,2.918,-6.6992,-7.7812,-5.5781,-5.8828,-2.7832,-1.7402,-1.6963,12.633,6.7734,-0.018326,-1.0908,-0.12286,0.62109,3.6133,1.5693,2.5547,7.1562,-4.9258,-5.0156,6.125,5.7578,-4.2734,-7.1367,-4.3203,-4.0742,-3.2598,6.832,4.8281,-4.1016,-3.2109,-1.9873,-2.9902,-1.1406,-1.3838,-0.73389,-1.1123,-2.3848,3.7969
,17/05/2015,1.3296,-8.3027,-4.2129,-4.8262,-6.5508,-3.8975,-2.7627,-4.4863,-3.8262,-0.7016,-3.0234,-7.1934,-1.9482,-5.0625,-5.9199,3.5771,4.6973,-3.1025,4.1289,1.124,-1.855,0.21741,2.8516,2.1338,2.3018,-1.4331,-3.6045,-0.83496,9.1172,2.3545,3.2354,2.5889,1.8936,5.5215,1.4014,2.6318,-3.2773,-3.9873,-2.8174,3.5488,-1.7754,-0.56555,1.8057,-3.0059,5.7656,3.2109,-4.6055,-12.82,-3.8174,-1.8884,-5.2803,-2.3438,3.125,-0.74365,-4.5146,-4.4316,-4.5557,-3.4697,3.5176,-5.916,-7.1211,-4.7285,-5.9199,0.022461,-1.6792,-1.7207,14.012,5.2314,0.81799,-0.60172,1.4474,2.0908,3.2031,2.4604,3.5117,7.3457,-4.1035,-3.7939,6.4082,5.957,-2.6821,-6.0469,-3.0264,-2.6572,-1.7579,6.9336,4.8984,-3.2842,-2.5518,-1.7261,-2.3618,-0.75354,-0.74271,-0.17334,-0.90552,-1.6516,3.6953
,23/05/2015,1.6211,-10.242,-5.1211,-4.2969,-5.8711,-4.4805,-2.7695,-3.5742,-3.0312,0.13098,-2.3496,-6.9453,-1.3633,-4.7852,-5.6289,3.4727,4.2734,-2.9375,3.6875,1.123,1.1299,0.8374,3.1836,2.8438,1.9414,-1.6875,-2.2988,-0.33887,9.7656,3.4004,2.918,2.8301,2.1465,6.1562,2.166,3.1719,-2.5742,-3.8848,-2.0254,3.543,-1.1699,-0.20972,2.3535,-2.3633,6.6406,4.3047,-3.1562,-10.883,-3.4121,-0.99561,-3.2871,-1.5391,4.2227,-0.53662,-3.6348,-3.4922,-3.5566,-2.5137,4.1172,-5.1328,-6.4609,-3.8789,-5.957,2.8281,-1.6182,-1.7451,15.391,3.6895,1.6543,-0.11261,3.0176,3.5605,2.793,3.3516,4.4688,7.5352,-3.2812,-2.5723,6.6914,6.1562,-1.0908,-4.957,-1.7324,-1.2402,-0.2561,7.0352,4.9688,-2.4668,-1.8926,-1.4648,-1.7334,-0.36646,-0.10162,0.38721,-0.69873,-0.91846,3.5938
,29/05/2015,2.0771,-10.559,-5.3555,-4.2461,-4.2275,-4.668,-2.6201,-2.7817,-2.5547,0.5943,-1.8096,-6.627,-0.98633,-4.502,-5.3262,3.8652,4.4199,-2.4609,3.7822,1.2568,2.8267,1.8943,3.498,2.8672,1.5576,-1.2646,-2.2109,-0.54443,10.375,4.0107,3.1279,3.0547,2.6816,6.7461,3.0098,3.9551,-0.75488,-3.9062,-1.3335,3.5791,-0.5437,0.24158,3.0244,-1.874,7.8203,5.4883,-2.1763,-9.6172,-2.8896,-0.24915,-1.7228,-0.93774,4.9961,-0.8938,-2.9678,-2.7451,-2.793,-1.7837,4.3184,-4.4082,-6.0469,-2.9326,-5.7676,4.791,-1.2563,-1.3926,15.805,2.5913,1.5981,-0.080475,4.0303,3.9678,2.7188,3.7383,5.4531,8.0371,-2.7158,-1.7029,7.0215,6.5371,-0.12573,-4.3984,-0.99115,-0.42542,0.52869,7.4062,5.2871,-1.8613,-1.5493,-1.4014,-1.4858,-0.42883,0.053619,0.51465,-0.86206,-0.57996,3.6699
,04/06/2015,2.5332,-10.875,-5.5898,-4.1953,-2.584,-4.8555,-2.4707,-1.9893,-2.0781,1.0576,-1.2695,-6.3086,-0.60938,-4.2188,-5.0234,4.2578,4.5664,-1.9844,3.877,1.3906,4.5234,2.9512,3.8125,2.8906,1.1738,-0.8418,-2.123,-0.75,10.984,4.6211,3.3379,3.2793,3.2168,7.3359,3.8535,4.7383,1.0645,-3.9277,-0.6416,3.6152,0.08252,0.69287,3.6953,-1.3848,9,6.6719,-1.1963,-8.3516,-2.3672,0.49731,-0.15857,-0.33643,5.7695,-1.251,-2.3008,-1.998,-2.0293,-1.0537,4.5195,-3.6836,-5.6328,-1.9863,-5.5781,6.7539,-0.89453,-1.04,16.219,1.4932,1.542,-0.04834,5.043,4.375,2.6445,4.125,6.4375,8.5391,-2.1504,-0.8335,7.3516,6.918,0.83936,-3.8398,-0.24988,0.3894,1.3135,7.7773,5.6055,-1.2559,-1.2061,-1.3379,-1.2383,-0.49121,0.20886,0.64209,-1.0254,-0.24146,3.7461
,10/06/2015,2.9053,-10.609,-5.7266,-4.0166,-1.1459,-4.7285,-2.1743,-1.4895,-1.8413,1.126,-0.97144,-5.2207,-0.4679,-4.0771,-4.5215,4.9023,4.8516,-1.7017,4.0166,1.5449,6.0371,3.3906,3.9688,2.6562,1.1167,-1.3486,-1.8154,-1.1016,10.988,5.1133,3.624,3.6553,3.6533,7.9336,4.7236,5.7461,2.6025,-3.7559,-0.11658,3.9209,0.92993,1.5017,4.1152,-0.64661,10.105,7.6914,-0.37671,-7.2227,-1.7617,1.3893,1.1707,0.50171,6.0684,-1.6685,-1.6514,-1.2448,-1.3284,-0.51558,4.7207,-2.874,-4.9414,-0.99014,-4.8086,8.3848,-0.48361,-0.58545,16.109,0.33496,1.127,0.15332,5.8164,4.6348,2.8574,4.5234,7.2012,8.9453,-1.1519,0.19019,7.5391,7.2559,1.1697,-3.4209,0.2193,0.77869,1.5674,8.0293,5.9062,-0.60696,-0.88208,-1.2441,-1.0168,-0.53418,0.29718,0.6958,-1.1328,-0.065887,4.4062
,16/06/2015,3.2773,-10.344,-5.8633,-3.8379,0.29224,-4.6016,-1.8779,-0.98975,-1.6045,1.1943,-0.67334,-4.1328,-0.32642,-3.9355,-4.0195,5.5469,5.1367,-1.4189,4.1562,1.6992,7.5508,3.8301,4.125,2.4219,1.0596,-1.8555,-1.5078,-1.4531,10.992,5.6055,3.9102,4.0312,4.0898,8.5312,5.5938,6.7539,4.1406,-3.584,0.40845,4.2266,1.7773,2.3105,4.5352,0.091553,11.211,8.7109,0.44287,-6.0938,-1.1562,2.2812,2.5,1.3398,6.3672,-2.0859,-1.002,-0.49146,-0.62744,0.022552,4.9219,-2.0645,-4.25,0.0060501,-4.0391,10.016,-0.072693,-0.13086,16,-0.82324,0.71191,0.35498,6.5898,4.8945,3.0703,4.9219,7.9648,9.3516,-0.15332,1.2139,7.7266,7.5938,1.5,-3.002,0.68848,1.168,1.8213,8.2812,6.207,0.041931,-0.55811,-1.1504,-0.79541,-0.57715,0.3855,0.74951,-1.2402,0.10968,5.0664
,22/06/2015,3.5176,-9.8672,-5.8066,-4.0264,0.85999,-4.373,-1.6621,-1.1248,-1.8628,0.75525,-0.71729,-3.3877,-0.45935,-3.7617,-3.5254,6.0664,5.6602,-1.0374,4.793,1.7285,7.082,3.9893,3.7979,1.8613,1.0435,-2.5312,-1.4565,-2.0303,10.484,5.3477,4.3516,4.2031,4.4219,8.6562,5.3867,6.6328,4.5879,-3.248,0.31207,4.4121,1.8696,2.373,4.4922,0.42419,11.637,9.3203,0.28265,-6.1367,-1.189,2.666,2.2549,1.4297,6.1797,-2.5371,-0.8042,-0.30045,-0.46423,0.15141,4.834,-1.6997,-3.3555,0.36802,-3.0645,9.8711,0.27396,0.21631,15.426,-0.82642,0.242,0.43652,6.3594,4.3672,2.8154,4.5195,8.2402,9.4375,0.30469,1.3408,7.7617,7.6641,1.0771,-3.2051,0.42377,0.81775,1.3767,8.3516,6.4043,0.07016,-0.63452,-1.2598,-1.0969,-1.0063,0.32214,0.47388,-1.5664,0.04673,4.8555
,28/06/2015,3.7578,-9.3906,-5.75,-4.2148,1.4277,-4.1445,-1.4463,-1.2598,-2.1211,0.31616,-0.76123,-2.6426,-0.59229,-3.5879,-3.0312,6.5859,6.1836,-0.65576,5.4297,1.7578,6.6133,4.1484,3.4707,1.3008,1.0273,-3.207,-1.4053,-2.6074,9.9766,5.0898,4.793,4.375,4.7539,8.7812,5.1797,6.5117,5.0352,-2.9121,0.2157,4.5977,1.9619,2.4355,4.4492,0.75684,12.062,9.9297,0.12244,-6.1797,-1.2217,3.0508,2.0098,1.5195,5.9922,-2.9883,-0.60645,-0.10944,-0.30103,0.28027,4.7461,-1.335,-2.4609,0.72998,-2.0898,9.7266,0.62061,0.56348,14.852,-0.82959,-0.22791,0.51807,6.1289,3.8398,2.5605,4.1172,8.5156,9.5234,0.7627,1.4678,7.7969,7.7344,0.6543,-3.4082,0.15906,0.46753,0.93213,8.4219,6.6016,0.098389,-0.71094,-1.3691,-1.3984,-1.4355,0.25879,0.19824,-1.8926,-0.01622,4.6445
,04/07/2015,3.5791,-9.6367,-6.0938,-4.2129,0.58118,-3.9951,-1.4941,-1.6328,-2.5068,-0.35608,-1.0173,-2.186,-0.76904,-3.6924,-2.9512,6.6816,6.2949,-0.62256,5.7285,1.6719,5.4766,3.5762,2.668,0.84436,0.83447,-4.8438,-1.2192,-3.1885,8.5371,4.877,4.8359,4.4551,4.6055,8.3418,4.8555,6.293,4.21,-2.709,-0.090271,4.5605,1.5942,2.3828,4.04,0.34152,11.578,9.7188,-0.45831,-6.4746,-1.7261,3.1328,1.183,1.5513,6.4922,-2.8223,-0.75708,-0.28958,-0.56799,-0.066284,4.4941,-1.5718,-1.6731,0.41577,-1.7334,8.8906,0.66138,0.56592,14.594,-1.3201,-0.55927,0.52563,5.7598,3.6162,1.959,3.5322,8.5156,9.0859,0.67432,0.92896,7.4121,7.3438,0.083496,-3.8662,-0.33698,-0.036499,0.45899,7.8242,6.3066,-0.03186,-0.85181,-1.4351,-1.6079,-1.6797,0.31348,0.0061646,-1.9805,0.081429,4.6016
,10/07/2015,3.4004,-9.8828,-6.4375,-4.2109,-0.26538,-3.8457,-1.542,-2.0059,-2.8926,-1.0283,-1.2734,-1.7295,-0.9458,-3.7969,-2.8711,6.7773,6.4062,-0.58936,6.0273,1.5859,4.3398,3.0039,1.8652,0.38794,0.6416,-6.4805,-1.0332,-3.7695,7.0977,4.6641,4.8789,4.5352,4.457,7.9023,4.5312,6.0742,3.3848,-2.5059,-0.39624,4.5234,1.2266,2.3301,3.6309,-0.073792,11.094,9.5078,-1.0391,-6.7695,-2.2305,3.2148,0.3562,1.583,6.9922,-2.6562,-0.90771,-0.46973,-0.83496,-0.41284,4.2422,-1.8086,-0.88525,0.10156,-1.377,8.0547,0.70215,0.56836,14.336,-1.8105,-0.89062,0.5332,5.3906,3.3926,1.3574,2.9473,8.5156,8.6484,0.58594,0.39014,7.0273,6.9531,-0.4873,-4.3242,-0.83301,-0.54053,-0.014153,7.2266,6.0117,-0.16211,-0.99268,-1.501,-1.8174,-1.9238,0.36816,-0.18591,-2.0684,0.17908,4.5586
,16/07/2015,3.0303,-10.855,-6.9336,-4.2812,-1.494,-3.9023,-1.7749,-2.3057,-3.2021,-1.2754,-1.5278,-2.2163,-1.0886,-3.8027,-3.1904,6.627,6.543,-0.91431,6.3398,1.459,2.6108,2.9492,1.1482,0.087524,-0.11304,-7.3223,-1.0591,-4.1309,6.2773,4.4531,4.9062,4.5156,4.0078,7.5605,4.4727,5.7012,2.624,-2.8623,-0.84167,4.2178,0.96606,1.8154,3.3174,-0.8284,10.289,8.9922,-1.9434,-7.3809,-2.8604,3.1787,-0.66711,0.33423,7.5039,-2.6523,-1.3728,-0.99854,-1.4771,-1.0394,3.4551,-2.4824,-0.8186,-0.86963,-2.2148,7.1758,0.46124,0.27882,14.727,-2.207,-1.1274,0.2395,4.7441,2.7227,0.56989,1.824,8.4023,8.1641,-0.22607,-0.53882,6.6328,6.5547,-0.60669,-4.8223,-1.3076,-0.98462,-0.38232,6.6387,5.8359,-0.55151,-1.134,-1.5586,-2.0259,-2.083,0.3916,-0.47089,-2.3008,0.11659,4.0117
,22/07/2015,2.6602,-11.828,-7.4297,-4.3516,-2.7227,-3.959,-2.0078,-2.6055,-3.5117,-1.5225,-1.7822,-2.7031,-1.2314,-3.8086,-3.5098,6.4766,6.6797,-1.2393,6.6523,1.332,0.88184,2.8945,0.43115,-0.21289,-0.86768,-8.1641,-1.085,-4.4922,5.457,4.2422,4.9336,4.4961,3.5586,7.2188,4.4141,5.3281,1.8633,-3.2188,-1.2871,3.9121,0.70557,1.3008,3.0039,-1.583,9.4844,8.4766,-2.8477,-7.9922,-3.4902,3.1426,-1.6904,-0.91455,8.0156,-2.6484,-1.8379,-1.5273,-2.1191,-1.666,2.668,-3.1562,-0.75195,-1.8408,-3.0527,6.2969,0.22034,-0.010727,15.117,-2.6035,-1.3643,-0.054199,4.0977,2.0527,-0.21765,0.70068,8.2891,7.6797,-1.0381,-1.4678,6.2383,6.1562,-0.72607,-5.3203,-1.7822,-1.4287,-0.75049,6.0508,5.6602,-0.94092,-1.2754,-1.6162,-2.2344,-2.2422,0.41504,-0.75586,-2.5332,0.054108,3.4648
,28/07/2015,2.4048,-11.779,-7.5098,-4.3385,-2.9974,-3.8932,-2.0817,-2.6562,-3.5501,-1.6076,-1.8787,-2.8249,-1.2834,-3.8965,-3.6976,6.4173,6.6211,-1.3986,6.5404,1.2884,0.52588,2.7952,0.45068,-0.27954,-1.0068,-7.9961,-1.3215,-4.376,5.3268,4.1628,4.9049,4.498,3.4938,6.9707,4.7148,5.5182,1.8612,-3.263,-1.4066,3.8115,0.93368,1.2856,2.8779,-1.8169,9.0625,8.0189,-2.9837,-7.873,-3.501,2.9893,-1.8537,-1.2117,8.2018,-2.6849,-2.026,-1.7168,-2.3854,-2.0055,2.2795,-3.4277,-1.0547,-2.2515,-3.445,6.028,0.08018,-0.17113,15.228,-2.8132,-1.5223,-0.17635,3.9473,1.8942,-0.39573,0.33846,8.1452,7.4635,-1.2609,-1.5991,6.0046,5.9707,-0.73201,-5.3516,-1.825,-1.4896,-0.82821,5.7852,5.5273,-0.91626,-1.2614,-1.5389,-2.12,-2.1302,0.34335,-0.80713,-2.5033,-0.0080922,3.7305
,03/08/2015,2.1494,-11.729,-7.5898,-4.3255,-3.2721,-3.8275,-2.1556,-2.707,-3.5885,-1.6927,-1.9753,-2.9466,-1.3353,-3.9844,-3.8854,6.3581,6.5625,-1.5579,6.4284,1.2448,0.16992,2.696,0.47021,-0.34619,-1.1458,-7.8281,-1.5579,-4.2598,5.1966,4.0833,4.8763,4.5,3.429,6.7227,5.0156,5.7083,1.859,-3.3073,-1.526,3.7109,1.1618,1.2705,2.752,-2.0508,8.6406,7.5612,-3.1198,-7.7539,-3.5117,2.8359,-2.0169,-1.5088,8.388,-2.7214,-2.2142,-1.9062,-2.6517,-2.3451,1.891,-3.6992,-1.3574,-2.6621,-3.8372,5.7591,-0.059977,-0.33153,15.339,-3.0228,-1.6803,-0.2985,3.7969,1.7357,-0.57381,-0.023763,8.0013,7.2474,-1.4837,-1.7305,5.7708,5.7852,-0.73796,-5.3828,-1.8678,-1.5505,-0.90592,5.5195,5.3945,-0.8916,-1.2474,-1.4616,-2.0055,-2.0182,0.27166,-0.8584,-2.4733,-0.070292,3.9961
,09/08/2015,1.894,-11.68,-7.6699,-4.3125,-3.5469,-3.7617,-2.2295,-2.7578,-3.627,-1.7778,-2.0718,-3.0684,-1.3872,-4.0723,-4.0732,6.2988,6.5039,-1.7173,6.3164,1.2012,-0.18604,2.5967,0.48975,-0.41284,-1.2849,-7.6602,-1.7944,-4.1436,5.0664,4.0039,4.8477,4.502,3.3643,6.4746,5.3164,5.8984,1.8569,-3.3516,-1.6455,3.6104,1.3899,1.2554,2.626,-2.2847,8.2188,7.1035,-3.2559,-7.6348,-3.5225,2.6826,-2.1802,-1.8059,8.5742,-2.7578,-2.4023,-2.0957,-2.918,-2.6846,1.5024,-3.9707,-1.6602,-3.0728,-4.2295,5.4902,-0.20013,-0.49194,15.449,-3.2324,-1.8384,-0.42065,3.6465,1.5771,-0.75189,-0.38599,7.8574,7.0312,-1.7065,-1.8618,5.5371,5.5996,-0.7439,-5.4141,-1.9106,-1.6113,-0.98364,5.2539,5.2617,-0.86694,-1.2334,-1.3843,-1.8911,-1.9062,0.19997,-0.90967,-2.4434,-0.13249,4.2617
,15/08/2015,1.6387,-11.63,-7.75,-4.2995,-3.8216,-3.696,-2.3034,-2.8086,-3.6654,-1.863,-2.1683,-3.1901,-1.4391,-4.1602,-4.2611,6.2396,6.4453,-1.8766,6.2044,1.1576,-0.54199,2.4974,0.50928,-0.47949,-1.424,-7.4922,-2.0309,-4.0273,4.9362,3.9245,4.819,4.5039,3.2995,6.2266,5.6172,6.0885,1.8548,-3.3958,-1.765,3.5098,1.618,1.2402,2.5,-2.5186,7.7969,6.6458,-3.3919,-7.5156,-3.5332,2.5293,-2.3434,-2.103,8.7604,-2.7943,-2.5905,-2.2852,-3.1842,-3.0241,1.1139,-4.2422,-1.9629,-3.4834,-4.6217,5.2214,-0.34029,-0.65234,15.56,-3.4421,-1.9964,-0.54281,3.4961,1.4186,-0.92997,-0.74821,7.7135,6.8151,-1.9294,-1.9932,5.3034,5.4141,-0.74984,-5.4453,-1.9535,-1.6722,-1.0614,4.9883,5.1289,-0.84229,-1.2194,-1.307,-1.7767,-1.7943,0.12828,-0.96094,-2.4134,-0.19469,4.5273
,21/08/2015,1.3833,-11.581,-7.8301,-4.2865,-4.0964,-3.6302,-2.3773,-2.8594,-3.7038,-1.9481,-2.2648,-3.3118,-1.491,-4.248,-4.4489,6.1803,6.3867,-2.036,6.0924,1.1139,-0.89795,2.3981,0.52881,-0.54614,-1.5631,-7.3242,-2.2674,-3.9111,4.806,3.8451,4.7904,4.5059,3.2347,5.9785,5.918,6.2786,1.8527,-3.4401,-1.8844,3.4092,1.8461,1.2251,2.374,-2.7524,7.375,6.1882,-3.528,-7.3965,-3.5439,2.376,-2.5067,-2.4001,8.9466,-2.8307,-2.7786,-2.4746,-3.4505,-3.3636,0.72542,-4.5137,-2.2656,-3.894,-5.014,4.9525,-0.48045,-0.81274,15.671,-3.6517,-2.1545,-0.66496,3.3457,1.2601,-1.1081,-1.1104,7.5697,6.599,-2.1522,-2.1245,5.0697,5.2285,-0.75578,-5.4766,-1.9963,-1.7331,-1.1391,4.7227,4.9961,-0.81763,-1.2054,-1.2297,-1.6623,-1.6823,0.056591,-1.0122,-2.3835,-0.25689,4.793
,27/08/2015,1.1279,-11.531,-7.9102,-4.2734,-4.3711,-3.5645,-2.4512,-2.9102,-3.7422,-2.0332,-2.3613,-3.4336,-1.543,-4.3359,-4.6367,6.1211,6.3281,-2.1953,5.9805,1.0703,-1.2539,2.2988,0.54834,-0.61279,-1.7021,-7.1562,-2.5039,-3.7949,4.6758,3.7656,4.7617,4.5078,3.1699,5.7305,6.2188,6.4688,1.8506,-3.4844,-2.0039,3.3086,2.0742,1.21,2.248,-2.9863,6.9531,5.7305,-3.6641,-7.2773,-3.5547,2.2227,-2.6699,-2.6973,9.1328,-2.8672,-2.9668,-2.6641,-3.7168,-3.7031,0.33691,-4.7852,-2.5684,-4.3047,-5.4062,4.6836,-0.62061,-0.97314,15.781,-3.8613,-2.3125,-0.78711,3.1953,1.1016,-1.2861,-1.4727,7.4258,6.3828,-2.375,-2.2559,4.8359,5.043,-0.76172,-5.5078,-2.0391,-1.7939,-1.2168,4.457,4.8633,-0.79297,-1.1914,-1.1523,-1.5479,-1.5703,-0.015099,-1.0635,-2.3535,-0.31909,5.0586
,02/09/2015,0.60873,-10.949,-7.8516,-4.0137,-4.7637,-3.4531,-2.5938,-3.0566,-3.6885,-2.0225,-2.5635,-3.6553,-1.751,-4.3633,-5.0273,6.0391,6.1641,-2.9932,5.6797,1.0703,-1.877,1.9443,1.5046,-0.094604,-1.5684,-4.9561,-2.7168,-2.7495,5.8848,3.708,4.8027,4.4277,3.2051,5.3789,6.4844,6.7188,2.1128,-3.6289,-2.1416,3.2119,3.1348,1.0991,1.9214,-3.0752,5.9805,4.5674,-3.6582,-6.6836,-3.1045,1.6101,-2.9697,-3.6182,8.9883,-3.5742,-3.2979,-3.043,-4.2393,-4.3574,-0.57861,-5.1523,-3.5225,-5.3691,-6.4316,3.918,-0.99438,-1.3557,15.875,-3.7861,-2.7188,-1.0425,2.8018,0.91089,-1.7319,-2.3066,6.9297,5.9297,-2.3213,-1.9482,4.3984,4.7578,-0.66235,-5.2129,-1.894,-1.7378,-1.3159,4.1895,4.6465,-0.72241,-0.99268,-0.875,-1.2729,-1.2429,-0.3784,-1.2173,-2.3428,-0.76941,5.6738
,08/09/2015,0.089539,-10.367,-7.793,-3.7539,-5.1562,-3.3418,-2.7363,-3.2031,-3.6348,-2.0117,-2.7656,-3.877,-1.959,-4.3906,-5.418,5.957,6,-3.791,5.3789,1.0703,-2.5,1.5898,2.4609,0.42358,-1.4346,-2.7559,-2.9297,-1.7041,7.0938,3.6504,4.8438,4.3477,3.2402,5.0273,6.75,6.9688,2.375,-3.7734,-2.2793,3.1152,4.1953,0.98828,1.5947,-3.1641,5.0078,3.4043,-3.6523,-6.0898,-2.6543,0.99756,-3.2695,-4.5391,8.8438,-4.2812,-3.6289,-3.4219,-4.7617,-5.0117,-1.4941,-5.5195,-4.4766,-6.4336,-7.457,3.1523,-1.3682,-1.7383,15.969,-3.7109,-3.125,-1.2979,2.4082,0.72021,-2.1777,-3.1406,6.4336,5.4766,-2.2676,-1.6406,3.9609,4.4727,-0.56299,-4.918,-1.749,-1.6816,-1.415,3.9219,4.4297,-0.65186,-0.79395,-0.59766,-0.99805,-0.91553,-0.7417,-1.3711,-2.332,-1.2197,6.2891
,14/09/2015,-0.12772,-8.8926,-7.4609,-3.3105,-4.793,-3.168,-2.5869,-2.9854,-3.3848,-2.1787,-2.7393,-3.501,-2.0723,-4.1846,-5.3066,6.0156,5.6348,-4.0381,5.084,1.1592,-2.4805,1.2512,3.1377,0.5636,-1.1052,-0.9856,-3.1953,-0.84241,7.207,3.7012,4.6387,4.2324,3.7686,4.5029,6.4336,7.0156,2.3779,-3.3789,-1.9858,3.2207,5.0488,0.95264,1.105,-2.8018,4.3252,2.5684,-3.1689,-5.0029,-2.1704,0.066162,-3.4297,-4.0713,8.8789,-4.6055,-3.5391,-3.4014,-4.8047,-5.2246,-1.666,-5.4238,-4.3906,-6.6152,-7.4043,2.312,-1.3315,-1.7383,15.336,-3.4463,-3.2686,-1.3853,2.3682,1.1018,-2.7383,-3.1436,6.0137,5.0098,-1.6562,-1.1018,3.5391,4.1162,-0.64722,-4.3691,-1.3572,-1.2412,-1.0713,3.6533,4.0791,-0.19995,-0.44028,-0.10901,-0.52473,-0.41068,-0.93481,-1.2637,-1.8564,-1.3521,7.0059
,20/09/2015,-0.34497,-7.418,-7.1289,-2.8672,-4.4297,-2.9941,-2.4375,-2.7676,-3.1348,-2.3457,-2.7129,-3.125,-2.1855,-3.9785,-5.1953,6.0742,5.2695,-4.2852,4.7891,1.248,-2.4609,0.9126,3.8145,0.70361,-0.77588,0.78467,-3.4609,0.019287,7.3203,3.752,4.4336,4.1172,4.2969,3.9785,6.1172,7.0625,2.3809,-2.9844,-1.6924,3.3262,5.9023,0.91699,0.61523,-2.4395,3.6426,1.7324,-2.6855,-3.916,-1.6865,-0.86523,-3.5898,-3.6035,8.9141,-4.9297,-3.4492,-3.3809,-4.8477,-5.4375,-1.8379,-5.3281,-4.3047,-6.7969,-7.3516,1.4717,-1.2949,-1.7383,14.703,-3.1816,-3.4121,-1.4727,2.3281,1.4834,-3.2988,-3.1465,5.5938,4.543,-1.0449,-0.56299,3.1172,3.7598,-0.73145,-3.8203,-0.96533,-0.80078,-0.72754,3.3848,3.7285,0.25195,-0.086609,0.37964,-0.051422,0.094177,-1.1279,-1.1562,-1.3809,-1.4844,7.7227
,26/09/2015,-0.27289,-6.3262,-6.7773,-2.2451,-3.8271,-2.8096,-2.0981,-2.3633,-2.6729,-2.0732,-2.4463,-2.4512,-2.0566,-3.2607,-4.5166,5.584,4.7656,-3.9766,4.377,1.4834,-2.7998,0.56726,3.4824,0.47449,-0.71362,1.5857,-3.0908,0.09613,6.7383,4.0166,4.0186,3.585,4.2793,3.6895,4.8379,6.4707,2.1558,-2.3311,-1.8384,3.915,5.8145,0.51971,0.23529,-1.6208,3.0088,1.2419,-2.1743,-2.6611,-1.5151,-2.208,-3.2617,-2.6157,9.5117,-4.6426,-3.0391,-3.0508,-4.3535,-4.9102,-1.2256,-4.9141,-3.5684,-6.0137,-6.7695,1.1157,-0.88782,-1.2798,13.676,-2.6104,-2.877,-1.0774,2.3945,1.9673,-2.9473,-2.0649,5.2773,4.2812,-0.41986,-0.26506,2.9854,3.5625,-0.71826,-3.0371,-0.42487,-0.1792,-0.15295,3.2383,3.3652,0.72803,0.47525,0.89099,0.30363,0.55295,-0.96094,-0.85327,-0.76459,-1.4243,7.5566
